Brand,Body,Mileage,EngineV,Engine Type,Registration,log_price
BMW,crossover,1,2.0,Diesel,yes,11.010398644018933
Renault,sedan,153,1.6,Other,yes,8.612503371220562
BMW,crossover,19,3.0,Diesel,yes,11.360939107972346
BMW,vagon,56,5.0,Petrol,yes,10.799575577092764
Audi,crossover,125,4.2,Petrol,yes,10.043206015705211
Mercedes-Benz,sedan,197,2.2,Diesel,yes,10.03889218954233
BMW,sedan,10,3.0,Other,yes,11.35691472296607
Mercedes-Benz,crossover,97,2.14,Diesel,yes,10.308952660644293
BMW,sedan,250,1.6,Petrol,yes,7.8632667240095735
Volkswagen,crossover,230,3.2,Gas,yes,9.433483923290392
BMW,sedan,4,2.8,Gas,yes,8.824677891164198
Audi,sedan,315,2.3,Gas,yes,8.294049640102028
Audi,crossover,159,3.0,Diesel,yes,10.505067539570582
Volkswagen,van,231,1.9,Diesel,yes,9.210340371976184
Volkswagen,hatch,160,2.0,Diesel,no,8.45531778769815
BMW,crossover,140,3.0,Diesel,yes,10.236381967809457
Renault,other,148,1.5,Diesel,yes,8.914626127827137
Mercedes-Benz,van,260,2.2,Diesel,yes,9.798071479779479
Volkswagen,van,235,1.9,Diesel,yes,8.955448122347393
Mercedes-Benz,van,285,2.2,Diesel,yes,8.881836305004146
Volkswagen,hatch,121,1.9,Diesel,yes,8.216088098632316
Volkswagen,vagon,187,2.0,Diesel,yes,9.392661928770137
Audi,crossover,75,3.0,Diesel,yes,10.778956289890028
BMW,sedan,58,4.4,Other,yes,10.799575577092764
Mercedes-Benz,crossover,84,3.0,Diesel,yes,11.149082031552883
BMW,crossover,227,3.0,Diesel,yes,9.903437551286085
Volkswagen,sedan,30,2.0,Diesel,yes,10.338511462885837
Mercedes-Benz,other,39,5.5,Petrol,yes,10.691944912900398
Mercedes-Benz,sedan,174,2.6,Gas,yes,9.230142999272362
Mercedes-Benz,crossover,160,4.0,Diesel,yes,9.998797732340453
Mercedes-Benz,sedan,115,5.5,Petrol,yes,10.75149944365699
Mercedes-Benz,sedan,322,2.7,Diesel,yes,9.21024036697585
Volkswagen,other,145,2.4,Diesel,yes,8.389359819906353
Mercedes-Benz,sedan,1,1.6,Petrol,yes,10.714417768752456
Toyota,other,33,4.5,Diesel,yes,11.056161799302767
Volkswagen,van,237,2.5,Diesel,yes,9.47262771040802
Mercedes-Benz,other,115,2.2,Diesel,yes,9.615805480084347
BMW,crossover,80,3.0,Diesel,yes,10.976782033219948
Renault,van,205,1.6,Petrol,yes,8.740336742730447
Volkswagen,sedan,160,1.6,Petrol,yes,9.093806555720231
Mercedes-Benz,other,0,1.6,Petrol,yes,11.082142548877775
Volkswagen,sedan,185,1.4,Petrol,yes,9.629050706834368
Mercedes-Benz,sedan,22,3.0,Diesel,yes,11.70766954176274
Audi,sedan,108,2.0,Diesel,yes,10.341710224882465
BMW,other,138,4.8,Petrol,yes,9.998797732340453
Mitsubishi,crossover,95,3.2,Diesel,no,9.259130536145614
BMW,sedan,380,3.0,Gas,yes,8.268731832117737
Mitsubishi,sedan,55,2.0,Other,yes,9.20029003612268
Mercedes-Benz,sedan,210,2.0,Petrol,yes,8.242493153187626
BMW,sedan,305,2.0,Petrol,yes,8.517193191416238
Audi,other,370,1.8,Petrol,yes,8.575462099540212
Renault,vagon,100,1.5,Diesel,yes,8.771835409789817
Toyota,crossover,120,3.5,Petrol,yes,10.707728780601661
Toyota,crossover,220,3.0,Diesel,yes,9.786953736280177
BMW,sedan,158,5.0,Petrol,yes,10.19988156558993
Volkswagen,vagon,128,1.4,Gas,yes,9.61573881119536
Mercedes-Benz,sedan,340,5.0,Gas,yes,8.942460926820582
Volkswagen,vagon,130,1.4,Gas,yes,9.453286550586572
Volkswagen,hatch,26,1.2,Petrol,yes,9.680344001221918
Toyota,crossover,90,4.5,Diesel,yes,11.082142548877775
Renault,hatch,65,1.5,Diesel,yes,9.392578591964389
BMW,sedan,294,2.0,Diesel,no,8.006367567650246
Volkswagen,crossover,70,1.4,Petrol,yes,9.792555991828847
Mercedes-Benz,crossover,0,3.5,Diesel,yes,11.59910316121128
Mercedes-Benz,sedan,409,2.6,Petrol,yes,8.411832675758411
Audi,sedan,113,1.8,Petrol,yes,9.867860374892977
Volkswagen,van,250,2.5,Diesel,yes,9.332558004700433
Mitsubishi,crossover,47,3.0,Petrol,yes,9.84161214881804
Mercedes-Benz,other,277,2.2,Diesel,yes,8.330863613224745
Volkswagen,crossover,194,3.2,Gas,yes,9.546812608597396
Mercedes-Benz,van,126,2.2,Diesel,yes,9.546455401949554
Renault,other,209,1.5,Diesel,yes,8.764053269347762
Renault,sedan,90,1.4,Gas,yes,8.496990484098719
Audi,sedan,261,1.8,Gas,yes,8.764053269347762
Renault,van,270,2.0,Diesel,yes,9.148464968258095
Toyota,sedan,152,3.5,Gas,yes,9.642122788401721
Volkswagen,sedan,238,2.0,Gas,no,7.9724660159745655
Renault,vagon,78,1.5,Diesel,yes,9.159047077588632
Volkswagen,sedan,75,2.0,Petrol,yes,10.043249494911286
Toyota,crossover,185,2.0,Gas,yes,9.268609280100158
Audi,sedan,304,2.5,Diesel,no,7.843848638152472
Volkswagen,sedan,87,1.6,Petrol,yes,9.047821442478408
Audi,vagon,243,2.5,Diesel,yes,9.259130536145614
Mercedes-Benz,sedan,99,1.8,Petrol,yes,9.798127036878302
Mitsubishi,hatch,1,1.8,Diesel,yes,7.346010209913293
BMW,sedan,250,3.0,Diesel,no,8.242756345714477
BMW,crossover,128,4.4,Petrol,yes,10.645424897265505
Mitsubishi,sedan,110,2.0,Petrol,yes,9.047821442478408
Toyota,sedan,30,2.5,Petrol,yes,10.1226230824528
Volkswagen,vagon,186,2.0,Diesel,yes,9.230142999272362
BMW,sedan,135,3.0,Gas,yes,9.560997243589352
Volkswagen,crossover,151,3.0,Diesel,yes,10.021270588192511
Toyota,crossover,45,3.0,Diesel,yes,10.768484990022733
BMW,vagon,360,2.0,Petrol,yes,8.411832675758411
BMW,sedan,197,3.0,Petrol,yes,9.02401079378469
Toyota,hatch,60,1.6,Petrol,yes,9.568014816247999
Renault,crossover,1,1.5,Diesel,yes,9.823153469083458
Renault,van,173,1.5,Diesel,yes,8.85352256068954
Mitsubishi,sedan,94,1.6,Petrol,yes,8.922658299524402
Volkswagen,sedan,350,2.0,Petrol,yes,7.955074273262696
Mercedes-Benz,van,282,2.2,Diesel,yes,8.66561319653451
Toyota,hatch,282,1.4,Petrol,yes,8.216088098632316
Renault,vagon,180,1.5,Diesel,yes,8.7879833961978
Volkswagen,sedan,80,1.8,Petrol,yes,10.085767441795337
Mitsubishi,crossover,47,2.4,Petrol,yes,9.975808214115753
Volkswagen,sedan,300,1.8,Petrol,yes,8.648221453822641
Volkswagen,vagon,220,2.0,Diesel,no,8.411832675758411
BMW,sedan,297,2.5,Petrol,yes,8.824677891164198
Toyota,sedan,84,2.5,Petrol,yes,10.03889218954233
Volkswagen,van,210,2.5,Diesel,yes,9.047821442478408
Renault,van,183,1.9,Diesel,yes,9.071078304642676
BMW,sedan,239,3.0,Diesel,yes,9.409191230721348
BMW,crossover,235,3.0,Diesel,yes,10.081633737919603
Mitsubishi,vagon,174,3.2,Diesel,yes,9.680344001221918
Mitsubishi,sedan,158,1.6,Petrol,yes,8.85366542803745
Renault,vagon,215,1.5,Diesel,yes,9.153770020487789
Mercedes-Benz,sedan,95,6.3,Other,yes,10.643041105910228
Mitsubishi,sedan,148,1.6,Petrol,yes,8.909235279192261
Renault,vagon,245,1.9,Diesel,no,7.762170607138205
Audi,sedan,289,2.5,Diesel,no,8.128585200374497
BMW,sedan,0,2.0,Petrol,yes,10.615333810528558
Volkswagen,vagon,430,1.8,Petrol,yes,8.101677747454572
Volkswagen,crossover,80,3.0,Diesel,yes,10.809727948556782
Renault,hatch,100,1.5,Diesel,yes,9.071078304642676
Mercedes-Benz,sedan,190,1.8,Gas,yes,9.923290179832307
BMW,sedan,98,2.0,Petrol,yes,9.78131991856192
BMW,sedan,69,2.0,Petrol,yes,9.792555991828847
Mercedes-Benz,sedan,269,2.2,Petrol,yes,8.612503371220562
Mercedes-Benz,sedan,221,1.8,Gas,yes,8.732304571033183
Mercedes-Benz,van,257,2.2,Diesel,no,8.160518247477505
BMW,vagon,180,2.0,Diesel,no,8.99961934066053
Toyota,vagon,254,2.0,Diesel,no,7.823645930834952
Audi,sedan,10,2.8,Petrol,yes,8.055157731819678
Audi,sedan,380,2.8,Petrol,yes,8.294049640102028
Audi,vagon,234,2.5,Diesel,no,8.294049640102028
BMW,vagon,300,2.5,Diesel,no,7.6255950721324535
Mercedes-Benz,hatch,178,1.7,Diesel,no,7.8632667240095735
Mercedes-Benz,sedan,222,5.5,Petrol,yes,10.106428396532818
BMW,sedan,116,2.5,Diesel,yes,9.588776807696428
Mercedes-Benz,van,180,3.0,Diesel,yes,9.735068900911164
Volkswagen,crossover,173,2.5,Diesel,yes,9.581903928408666
Volkswagen,sedan,0,2.0,Diesel,yes,10.554900864611765
Mercedes-Benz,van,162,1.8,Diesel,yes,9.786953736280177
Renault,sedan,200,1.4,Petrol,yes,8.517193191416238
Toyota,crossover,97,4.0,Petrol,yes,10.645424897265505
BMW,sedan,67,3.0,Petrol,yes,10.477287975463508
BMW,sedan,190,2.0,Petrol,no,8.006367567650246
BMW,crossover,69,3.0,Petrol,no,10.025705185260378
Volkswagen,other,142,2.0,Petrol,yes,9.464982590349763
Mercedes-Benz,van,240,2.2,Diesel,yes,8.935903526274423
Toyota,crossover,47,5.7,Gas,yes,10.537415373436103
Toyota,sedan,168,2.0,Petrol,yes,9.02401079378469
BMW,crossover,1,2.0,Diesel,yes,11.089805421623343
Audi,sedan,71,2.8,Petrol,yes,10.448714603019452
Toyota,sedan,185,3.0,Gas,yes,8.922658299524402
Volkswagen,vagon,123,1.4,Gas,yes,9.539644119118783
Renault,van,194,1.9,Diesel,yes,8.294049640102028
Audi,vagon,250,2.5,Diesel,no,7.7406644019172415
Renault,van,140,1.4,Petrol,yes,8.639410824140487
Volkswagen,other,200,1.9,Diesel,yes,9.375854810453756
Audi,hatch,1,1.4,Petrol,yes,10.691944912900398
Audi,crossover,105,4.2,Gas,yes,10.060491301345794
BMW,sedan,360,2.5,Diesel,no,7.888334500738654
BMW,crossover,60,2.0,Petrol,yes,10.081633737919603
Toyota,sedan,25,2.5,Petrol,yes,9.546812608597396
BMW,crossover,1,2.0,Petrol,yes,11.156236235215168
Mercedes-Benz,crossover,0,2.2,Diesel,yes,10.985275773591676
Audi,other,71,3.6,Petrol,yes,10.021270588192511
Toyota,sedan,108,1.6,Petrol,yes,9.239899174217728
Renault,van,200,1.5,Diesel,yes,9.137769679141348
Audi,other,126,3.0,Diesel,yes,10.54006438160768
Toyota,sedan,144,1.3,Petrol,yes,9.249561085129464
Renault,van,160,1.5,Diesel,yes,8.809862805379057
Renault,van,156,1.5,Diesel,yes,8.909235279192261
Renault,van,157,1.5,Diesel,yes,9.323669057283185
Toyota,crossover,97,4.0,Petrol,yes,10.16199824768763
Mercedes-Benz,van,381,2.2,Diesel,yes,9.350102314351341
Renault,vagon,230,1.5,Diesel,yes,9.350102314351341
Toyota,sedan,218,2.2,Petrol,yes,7.8632667240095735
Mercedes-Benz,crossover,40,4.6,Petrol,yes,10.915088464214607
Renault,hatch,274,1.5,Diesel,yes,8.8023721336499
Mercedes-Benz,van,215,2.2,Diesel,yes,9.38429367909962
Renault,van,100,1.5,Diesel,yes,9.0595174822416
Mercedes-Benz,van,310,2.2,Diesel,yes,8.809862805379057
Volkswagen,crossover,178,3.0,Diesel,yes,9.975808214115753
Toyota,other,120,2.7,Gas,yes,9.785660765922685
BMW,sedan,170,2.0,Diesel,yes,10.275051108968611
Volkswagen,sedan,125,1.6,Petrol,yes,8.895629627136483
BMW,crossover,64,2.0,Diesel,yes,10.968198289528557
Toyota,other,1,2.8,Diesel,yes,10.691922185369403
Volkswagen,van,143,2.0,Diesel,yes,9.708080756193517
Toyota,crossover,118,2.7,Petrol,yes,10.19988156558993
BMW,sedan,262,4.0,Diesel,yes,9.539644119118783
Mercedes-Benz,sedan,250,2.7,Diesel,no,8.612503371220562
Volkswagen,other,223,1.9,Diesel,yes,8.116715624819111
Volkswagen,hatch,98,1.6,Gas,yes,9.190137664658664
Mercedes-Benz,hatch,232,3.0,Diesel,yes,9.539572174084759
Mercedes-Benz,sedan,195,3.0,Diesel,yes,9.629050706834368
Toyota,sedan,87,1.6,Petrol,yes,9.093806555720231
Mitsubishi,crossover,111,2.4,Petrol,yes,9.786953736280177
Audi,vagon,270,2.5,Diesel,no,7.882314918980268
Mitsubishi,sedan,102,2.0,Gas,yes,9.230142999272362
Toyota,sedan,150,2.4,Petrol,yes,9.433483923290392
Audi,hatch,200,1.6,Petrol,no,7.824046010856292
Toyota,crossover,219,2.7,Petrol,yes,9.692766521220475
BMW,sedan,127,2.5,Petrol,yes,10.239959789157341
Mercedes-Benz,sedan,240,2.2,Diesel,no,8.517193191416238
Toyota,sedan,154,1.6,Gas,yes,9.093806555720231
BMW,crossover,182,3.0,Petrol,yes,10.305613759378778
Mercedes-Benz,other,199,2.2,Diesel,yes,9.468851067127684
Volkswagen,van,152,2.0,Diesel,yes,9.903437551286085
Audi,sedan,131,1.8,Petrol,yes,9.210340371976184
BMW,vagon,93,2.0,Diesel,yes,10.584055950889214
Volkswagen,other,123,1.4,Petrol,yes,8.974618038455112
Mercedes-Benz,sedan,216,5.0,Petrol,yes,9.674074388208323
Mitsubishi,sedan,155,1.6,Gas,yes,8.809862805379057
Renault,van,189,2.0,Diesel,yes,9.159047077588632
Audi,sedan,374,2.5,Diesel,no,8.1886891244442
Renault,van,220,2.0,Diesel,yes,9.121509158269568
Mercedes-Benz,van,185,2.2,Diesel,yes,9.464982590349763
Renault,vagon,175,1.5,Diesel,yes,9.350102314351341
Toyota,other,1,2.8,Diesel,yes,10.584055950889214
Renault,sedan,310,1.4,Petrol,yes,8.34283980427146
BMW,sedan,26,3.0,Diesel,no,8.318742252692399
Volkswagen,van,248,1.9,Diesel,yes,9.126958763037132
Audi,crossover,250,2.5,Diesel,yes,9.341368634382587
Volkswagen,sedan,3,1.6,Diesel,yes,10.085809109330082
Renault,hatch,1,1.4,Gas,yes,7.495541943884256
Mercedes-Benz,sedan,210,2.0,Petrol,yes,8.242493153187626
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.608235644774552
BMW,vagon,213,3.0,Diesel,yes,9.74090979777877
Audi,sedan,340,2.6,Gas,yes,8.809862805379057
Toyota,hatch,50,2.0,Petrol,yes,7.696212639346407
Toyota,sedan,238,1.8,Petrol,yes,8.411832675758411
BMW,sedan,225,3.0,Diesel,yes,9.305559638557117
BMW,sedan,380,2.0,Petrol,yes,8.294049640102028
Volkswagen,vagon,250,1.6,Petrol,yes,8.594154232552366
Mercedes-Benz,sedan,300,2.0,Gas,no,7.438383530044307
Audi,sedan,320,2.8,Petrol,yes,8.294049640102028
Mercedes-Benz,crossover,127,5.5,Petrol,yes,10.915088464214607
BMW,sedan,44,2.5,Diesel,no,7.824046010856292
Mitsubishi,crossover,149,3.0,Gas,yes,9.680281499268713
Mercedes-Benz,hatch,125,2.3,Petrol,yes,8.961879012677683
Volkswagen,sedan,0,1.6,Petrol,yes,9.402145979314374
Volkswagen,sedan,118,1.6,Diesel,yes,9.433483923290392
Renault,van,160,1.5,Diesel,yes,9.350102314351341
Volkswagen,other,240,2.5,Diesel,yes,9.305559638557117
Mercedes-Benz,other,234,2.2,Diesel,yes,9.635608107380527
Mercedes-Benz,sedan,300,2.2,Diesel,yes,9.417354541360508
Volkswagen,other,248,2.5,Diesel,yes,9.425451751593128
Mercedes-Benz,crossover,30,3.5,Diesel,yes,10.835651633566574
BMW,crossover,1,3.0,Petrol,yes,11.258033215341438
Renault,van,119,1.5,Diesel,yes,8.824677891164198
BMW,sedan,282,2.0,Petrol,yes,8.76389700713946
Audi,sedan,196,2.8,Petrol,no,8.174702882469461
BMW,sedan,115,3.0,Diesel,yes,10.367221568768269
Volkswagen,hatch,247,1.4,Petrol,no,7.438383530044307
Mercedes-Benz,sedan,171,3.2,Gas,yes,9.60911649193355
Mercedes-Benz,sedan,295,3.0,Diesel,yes,8.536995818712418
Renault,hatch,125,1.1,Diesel,yes,9.457200449907708
BMW,sedan,284,2.0,Petrol,yes,8.639410824140487
Audi,sedan,250,1.8,Other,yes,8.556413904569519
Renault,vagon,190,2.0,Diesel,yes,9.22029070282935
Mercedes-Benz,sedan,220,3.0,Diesel,yes,9.598998361767967
Volkswagen,sedan,230,2.0,Gas,yes,8.411832675758411
Audi,crossover,186,4.2,Petrol,yes,9.878169744551839
BMW,crossover,250,3.0,Petrol,no,8.594154232552366
Mercedes-Benz,sedan,255,2.7,Diesel,yes,9.464982590349763
Mitsubishi,crossover,138,3.0,Gas,yes,9.674074388208323
Renault,other,179,1.5,Diesel,yes,9.375854810453756
BMW,sedan,45,2.0,Petrol,yes,10.448714603019452
Renault,van,228,2.5,Diesel,yes,8.732304571033183
Mercedes-Benz,other,107,2.2,Diesel,yes,9.711115659888671
Volkswagen,van,53,2.0,Diesel,yes,10.92512880001811
Toyota,sedan,12,2.5,Petrol,yes,10.021270588192511
Audi,sedan,202,3.7,Gas,yes,9.071078304642676
Audi,sedan,105,2.0,Diesel,yes,10.48849257447637
Mercedes-Benz,van,242,2.2,Diesel,yes,8.824677891164198
Mitsubishi,crossover,135,3.0,Gas,yes,9.825526011066415
BMW,sedan,140,2.0,Petrol,yes,9.417354541360508
Toyota,vagon,89,1.8,Petrol,yes,9.84161214881804
Mercedes-Benz,crossover,284,4.0,Diesel,yes,9.367344120785848
Audi,crossover,183,3.6,Petrol,no,9.60911649193355
Volkswagen,sedan,144,1.6,Petrol,yes,9.093806555720231
Volkswagen,sedan,223,2.5,Diesel,yes,9.104979856318357
BMW,sedan,300,2.8,Petrol,yes,8.88875674784872
Mercedes-Benz,crossover,254,5.0,Gas,yes,10.48849257447637
Toyota,sedan,110,3.5,Petrol,yes,9.60911649193355
Volkswagen,van,170,1.6,Diesel,yes,9.60911649193355
Mercedes-Benz,crossover,127,5.0,Petrol,yes,10.747207591575448
Mercedes-Benz,other,206,2.2,Diesel,yes,8.974618038455112
Toyota,crossover,102,4.0,Petrol,yes,10.49124643927466
Volkswagen,van,240,1.9,Diesel,yes,8.895629627136483
BMW,sedan,219,3.6,Petrol,yes,9.441452092939569
BMW,sedan,225,2.2,Gas,yes,9.104979856318357
BMW,other,115,3.0,Diesel,yes,10.524064040261237
Audi,sedan,0,2.0,Petrol,yes,11.054059580134949
BMW,crossover,0,3.0,Diesel,yes,11.373651903317787
Mercedes-Benz,sedan,410,2.2,Diesel,yes,8.318742252692399
Mercedes-Benz,sedan,215,3.2,Petrol,yes,9.375854810453756
Audi,vagon,300,2.5,Diesel,no,8.294049640102028
Volkswagen,van,149,1.6,Diesel,yes,9.20029003612268
BMW,sedan,271,3.0,Diesel,yes,9.21024036697585
Volkswagen,sedan,118,2.0,Petrol,yes,9.350102314351341
BMW,sedan,280,3.0,Diesel,no,8.48673398393153
Mitsubishi,hatch,130,1.3,Petrol,yes,8.674196940225903
Toyota,crossover,0,4.5,Diesel,yes,11.552136562692667
BMW,crossover,138,3.0,Petrol,yes,10.373491181781864
Toyota,crossover,68,4.5,Diesel,yes,11.034728360695965
Toyota,sedan,172,1.8,Gas,yes,9.092457331319466
Mitsubishi,crossover,110,2.4,Gas,yes,9.449357272446683
Toyota,sedan,16,2.5,Petrol,yes,10.257659366256743
BMW,crossover,142,3.0,Other,yes,10.774299631131253
BMW,sedan,150,2.0,Diesel,yes,9.723163998404846
Toyota,sedan,134,2.4,Gas,yes,9.464982590349763
Volkswagen,van,300,2.5,Diesel,yes,9.20029003612268
Toyota,crossover,70,3.0,Diesel,yes,10.849337086651827
Volkswagen,van,180,2.0,Diesel,yes,8.732304571033183
Audi,other,178,2.0,Diesel,yes,9.497997444115459
Mercedes-Benz,other,51,3.0,Diesel,yes,10.680516217076775
Volkswagen,other,214,2.0,Other,yes,8.958925938694943
Volkswagen,sedan,107,1.8,Petrol,yes,9.933046354777673
Volkswagen,van,188,1.9,Diesel,yes,9.159047077588632
Mercedes-Benz,van,220,3.0,Diesel,yes,9.769956159911606
Volkswagen,sedan,178,1.9,Diesel,yes,9.104979856318357
Volkswagen,van,246,2.5,Diesel,yes,9.259130536145614
Mercedes-Benz,sedan,363,3.2,Gas,yes,9.332558004700433
Renault,hatch,12,1.2,Petrol,yes,9.126958763037132
BMW,sedan,114,2.0,Gas,yes,9.825526011066415
Volkswagen,hatch,0,2.0,Diesel,yes,10.265131381095443
BMW,crossover,130,3.0,Diesel,yes,10.357742824813725
Toyota,sedan,139,3.5,Petrol,yes,9.392578591964389
BMW,crossover,0,2.0,Diesel,yes,11.118860131812937
Volkswagen,hatch,220,2.0,Petrol,yes,8.160518247477505
Renault,van,94,2.0,Diesel,yes,9.137769679141348
BMW,crossover,1,2.0,Diesel,yes,11.03488966402723
BMW,crossover,47,3.0,Diesel,yes,10.950806546816688
Volkswagen,van,229,1.9,Diesel,yes,8.974618038455112
BMW,sedan,300,2.0,Petrol,yes,8.389359819906353
BMW,crossover,1,2.0,Diesel,yes,11.049301442688533
Mercedes-Benz,sedan,124,1.8,Petrol,yes,10.081633737919603
Audi,other,114,3.2,Petrol,yes,9.994241915804592
BMW,other,144,3.0,Petrol,yes,9.632334782035558
Mercedes-Benz,sedan,280,1.8,Petrol,yes,8.366370301681654
Mercedes-Benz,van,217,2.2,Diesel,yes,9.588776807696428
Toyota,crossover,184,2.7,Gas,yes,9.615805480084347
Mercedes-Benz,van,212,2.2,Diesel,yes,8.575462099540212
Mercedes-Benz,sedan,190,2.6,Petrol,yes,8.85366542803745
BMW,other,80,3.0,Petrol,yes,9.539644119118783
Toyota,crossover,120,4.0,Gas,yes,10.275051108968611
Volkswagen,sedan,25,2.0,Diesel,yes,9.947504437952903
Mercedes-Benz,sedan,173,1.8,Gas,yes,9.9281801651265
Toyota,crossover,152,4.0,Gas,yes,10.043206015705211
Audi,other,30,5.2,Petrol,yes,11.461632170582678
Volkswagen,sedan,88,1.6,Petrol,yes,9.169414205363537
Volkswagen,van,299,2.5,Diesel,yes,9.259130536145614
Mercedes-Benz,sedan,204,3.5,Petrol,yes,10.085767441795337
Renault,van,149,1.5,Diesel,yes,9.230142999272362
Toyota,sedan,142,1.8,Petrol,yes,9.205327830152639
Toyota,crossover,69,3.5,Petrol,yes,9.998752276761909
Mercedes-Benz,crossover,180,3.5,Petrol,yes,9.825526011066415
Mercedes-Benz,crossover,54,5.5,Petrol,yes,10.60905725309463
Volkswagen,sedan,390,1.8,Petrol,yes,8.039157390473237
BMW,crossover,175,3.0,Gas,no,8.99961934066053
Audi,vagon,302,2.5,Diesel,yes,8.99961934066053
Volkswagen,vagon,288,1.8,Petrol,yes,7.8632667240095735
Renault,sedan,160,2.0,Petrol,yes,8.895492631451633
Volkswagen,sedan,107,1.6,Gas,yes,9.169518377455928
Renault,vagon,250,1.5,Diesel,yes,9.259130536145614
Mercedes-Benz,vagon,160,2.2,Diesel,yes,10.196157166498947
Audi,sedan,107,3.0,Diesel,yes,10.373459931293572
Volkswagen,van,176,2.5,Diesel,yes,9.464982590349763
BMW,other,122,2.2,Petrol,yes,9.711115659888671
Mitsubishi,hatch,118,1.3,Petrol,yes,8.699514748210191
Toyota,sedan,140,1.4,Petrol,yes,9.205327830152639
Volkswagen,vagon,199,1.8,Petrol,yes,8.648221453822641
Audi,crossover,90,3.0,Diesel,yes,10.778956289890028
Mitsubishi,crossover,220,2.4,Gas,yes,8.987196820661973
Mitsubishi,other,48,1.6,Petrol,yes,9.433483923290392
Mercedes-Benz,sedan,61,4.6,Petrol,yes,10.950806546816688
Mercedes-Benz,sedan,36,5.5,Petrol,yes,11.350406535472453
Renault,sedan,180,1.4,Petrol,yes,8.34283980427146
BMW,sedan,285,2.0,Diesel,yes,9.268609280100158
Audi,crossover,65,2.99,Diesel,yes,10.915088464214607
Mercedes-Benz,van,95,2.2,Diesel,yes,10.357742824813725
Audi,sedan,186,2.8,Petrol,yes,9.137769679141348
Renault,vagon,300,1.5,Diesel,yes,8.366137716496281
Audi,other,82,4.2,Petrol,yes,10.797532675462964
Toyota,other,131,2.4,Gas,yes,9.495519314209846
Audi,sedan,207,4.2,Petrol,yes,9.495519314209846
BMW,other,82,3.0,Petrol,yes,10.81777628173961
BMW,sedan,276,3.0,Diesel,yes,9.525151111816216
Volkswagen,van,300,1.8,Gas,yes,8.699348067653093
Toyota,hatch,38,1.6,Petrol,yes,9.071078304642676
Volkswagen,crossover,155,2.0,Diesel,yes,9.798127036878302
BMW,crossover,90,3.0,Diesel,yes,10.924138299734526
BMW,vagon,1,2.0,Diesel,no,8.039157390473237
Toyota,sedan,15,2.5,Petrol,yes,10.338511462885837
Mercedes-Benz,sedan,200,5.5,Petrol,yes,10.06475570013225
Volkswagen,other,156,1.9,Diesel,yes,9.126958763037132
Volkswagen,sedan,140,2.0,Petrol,yes,9.472704636443673
Mercedes-Benz,crossover,120,5.5,Petrol,yes,10.915088464214607
Audi,sedan,74,2.0,Diesel,yes,10.221941283654663
BMW,vagon,220,2.8,Petrol,yes,8.68270762989381
Mercedes-Benz,sedan,14,3.0,Diesel,yes,11.744037185933616
Mercedes-Benz,crossover,152,6.3,Petrol,yes,10.221941283654663
Renault,van,285,1.9,Diesel,yes,8.881836305004146
Renault,van,140,1.5,Diesel,yes,8.817297783866575
Mitsubishi,crossover,122,3.2,Diesel,yes,9.95227771670556
Volkswagen,sedan,77,1.4,Petrol,yes,9.674074388208323
Volkswagen,sedan,56,1.8,Petrol,no,9.210340371976184
Renault,other,1,1.5,Diesel,yes,8.411832675758411
Mercedes-Benz,crossover,139,3.5,Gas,yes,10.275051108968611
Mercedes-Benz,crossover,0,2.98,Diesel,yes,11.60822655382414
Mercedes-Benz,sedan,80,2.3,Petrol,yes,9.21024036697585
BMW,crossover,152,3.0,Diesel,yes,10.388995368317829
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.626245221665943
Mercedes-Benz,crossover,253,5.0,Petrol,yes,10.292145542327912
Audi,vagon,280,2.5,Diesel,no,7.955074273262696
Mitsubishi,sedan,83,1.6,Other,yes,8.881836305004146
Volkswagen,hatch,170,1.4,Petrol,yes,8.740336742730447
Volkswagen,sedan,74,2.0,Petrol,no,8.779557455883728
Volkswagen,sedan,271,1.8,Petrol,yes,8.699514748210191
Mitsubishi,crossover,140,2.4,Gas,yes,9.159047077588632
Mercedes-Benz,sedan,180,3.0,Diesel,yes,9.752664662801545
Volkswagen,hatch,23,1.4,Petrol,yes,9.809176873064887
Mercedes-Benz,vagon,235,2.9,Diesel,yes,8.83927669058535
Toyota,other,105,1.5,Gas,yes,9.230142999272362
